title,description,org_link,link,date
"현대, 상반기 엘리베이터 시공 '넘버 원'…누적대수도 1위","이어서 외국계 기업인 티센크루프엘리베이터가 5480대로 2위를 차지했고, <b>오티스엘리베이터</b>가 2483대, 미쓰비시엘리베이터가 796대를 설치하며 뒤를 이었다. 한국쉰들러는 불과 19대, 지난해 국내에 새롭게 진출한... ",http://www.electimes.com/article.php?aid=1536216639164383013,http://www.electimes.com/article.php?aid=1536216639164383013,2018-09-06 16:01:00
[정해균의 Zoom-人] 노련한 70대 CEO들 &quot;나이는 숫자에 불과&quot;,LG산전 부사장과 LG-<b>오티스엘리베이터</b>(현 <b>오티스엘리베이터</b>) 대표이사 사장 등을 역임했다. LG-<b>오티스엘리베이터</b>에서는 1999~2008년 재직하며 '선택과 집중 전략'으로 업계 수위를 이끌었다. 2016년 3월 현대엘리베이터... ,http://www.fetv.co.kr/news/article.html?no=11436,http://www.fetv.co.kr/news/article.html?no=11436,2018-08-25 11:11:00
[온누리] 에펠탑,"미국의 <b>오티스엘리베이터</b>회사에서 에디슨이 설계한 유리 승강기는 이 건축물의 주요특색으로, 에펠탑을 세계 최고의 관광명소 가운데 하나로 부각 시켰다.   1,665개의 계단을 오르면 2층으로 된 전망대에 도착하며... ",http://www.sjbnews.com/news/articleView.html?idxno=616128,http://www.sjbnews.com/news/articleView.html?idxno=616128,2018-08-19 20:05:00
"오티스, 항균 기능 특화 '젠투 케어' 엘리베이터 출시… 차별화 가치제고 만전","<b>오티스엘리베이터</b>가 항균 기능 특화를 앞세워 새상품을 개발, 출시했다. 플랫벨트∙리젠 드라이브 등 글로벌 젠투 E/L 혁신적 기술은 그대로 구현 조익서 사장 &quot;건강·위생 높은 관심 속 의료시설 및 주거... ",http://www.ikld.kr/news/articleView.html?idxno=97698,http://www.ikld.kr/news/articleView.html?idxno=97698,2018-08-13 09:55:00
(전기경제)주 52시간 근로…산업현장 대변화 예고,<b>오티스엘리베이터</b>도 출퇴근 시간을 직원들이 선택하고 서비스 업무에 대한 신규 채용을 지속해 근로시간 단축에 대응해나가고 있다. 비츠로그룹에서 유일한 제도 적용 대상인 비츠로셀은 사전 시뮬레이션을 바탕으로... ,http://www.electimes.com/article.php?aid=1530492346160412011,http://www.electimes.com/article.php?aid=1530492346160412011,2018-07-02 09:58:00
[르포] &quot;시험기간인데 왔어요&quot; 외국계 기업 채용박람회장 뜨거운 '열기',이윤형 <b>오티스엘리베이터</b> 채용담당 과장은 &quot;외국계라고 무조건 영어 능력보다는 직무적응력과 자신이 그 회사에서 하고싶은 일이 무엇인지 정확하게 알고 있는게 중요하다&quot;고 언급했다. 코트라 관계자는 &quot;국내... ,http://www.ajunews.com/view/20180614134639426,http://www.ajunews.com/view/20180614134639426,2018-06-14 16:34:00
"&quot;외국기업 취업하자&quot;…139개사 참가, 코엑스서 열려",36 <b>오티스엘리베이터</b>코리아 제조 37 ㈜루트로닉 의료/제약 38 ㈜맨파워코리아 서비스 39 주식회사 모넷코리아 제조 40 ㈜인코어드 테크놀로지스 IT/정보통신 41 케이엘에이텐코코리아 제조 42 켈리서비스유한회사... ,http://www.opinionnews.co.kr/news/articleView.html?idxno=9769,http://www.opinionnews.co.kr/news/articleView.html?idxno=9769,2018-06-14 11:26:00
"[JOB뉴스] 호텔관광, 일본 기업, 국제기구…'맞춤형 채용박람회' 쏟아진다","글로운 운송업체 DHL, 네던란드의 반도체 장비업체 ASML, 미국계 <b>오티스 엘리베이터</b> 등 140여개 기업이 참여한다. 20여개 기업이 이틀간 기업설명회를 하며, 현장상담, 일대일 심층면접도 있다. 외교부... ",http://news.hankyung.com/article/201806048023i,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=015&aid=0003954647,2018-06-04 15:28:00
[코스피 챔피언] '남북경협 대장주' 현대엘리베이터 주식 사도 될까?,"경쟁 상대인 <b>오티스 엘리베이터</b>, 티센크루프 엘리베이터 코리아, 미쓰비시 엘리베이터 등이 모두 외국계 회사인 데 비해 현대엘리베이터는 유일한 토종 기업이다. 웨스팅하우스 엘리베이터 사업부문을 인수한 쉰들러... ",http://weekly.cnbnews.com/news/article.html?no=124699,http://weekly.cnbnews.com/news/article.html?no=124699,2018-05-31 17:20:00
"<b>오티스 엘리베이터</b>, '시그니처 서비스' 론칭",<b>오티스 엘리베이터</b>가 ‘시그니처 서비스’를 론칭한다. [G밸리뉴스 홍종표 기자] <b>오티스 엘리베이터</b>가 새로운 서비스 브랜드 '시그니처 서비스'를 론칭한다. 오티스 시그니처 서비스는 새로운 기술과 향상된... ,http://www.gvalley.co.kr/553584,http://www.gvalley.co.kr/553584,2018-05-30 18:18:00
"<b>오티스 엘리베이터</b>, 서비스 브랜드 ‘시그니처 서비스’ 론칭","오티스는 엘리베이터, 에스컬레이터, 무빙워크를 포함한 승강기 제품 관련 세계적인 제조 및 유지관리 전문기업이다. 전 세계 200여개국에 진출해 있는 다국적 기업으로 UTC(United Technologies Corp.)의 자회사다. 1861년... ",http://www.electimes.com/article.php?aid=1527661931158495013,http://www.electimes.com/article.php?aid=1527661931158495013,2018-05-30 15:34:00
"<b>오티스엘리베이터</b>, 새로운 서비스 브랜드 ‘시그니처 서비스’ 론칭","한편 오티스는 엘리베이터, 에스컬레이터, 무빙워크를 포함한 승강기 제품 관련 세계적인 제조 및 유지관리 전문기업으로 전 세계 200여개 국에 진출해 있는 다국적 기업이며, UTC (United Technologies Corp)의 자회사다. 이와... ",http://biztribune.co.kr/news/view.php?no=58900,http://biztribune.co.kr/news/view.php?no=58900,2018-05-30 13:24:00
"<b>오티스 엘리베이터</b>, 新 서비스 브랜드 '시그니처 서비스' 론칭",<b>오티스엘리베이터</b>코리아는 새로운 서비스 브랜드 '시그니처 서비스'를 론칭하고 고객에게 특화된 서비스 제공에 나서기로 했다. 세계 최대 승강기 서비스 네트워크 활용 고객별 특화된 서비스 제공 연말 서비스... ,http://www.ikld.kr/news/articleView.html?idxno=94201,http://www.ikld.kr/news/articleView.html?idxno=94201,2018-05-30 09:42:00
"<b>오티스엘리베이터</b>, 새 ‘시그니처 서비스’ 연말 론칭",사진=<b>오티스엘리베이터</b> 제공 오티스의 새로운 시그니처 서비스는 지난 160여년간 축적된 전문 경험을 보유하고 있는 숙련된 직원들과 오티스 문화 및 가치에 대한 그들의 열정과 헌신을 기반으로 한다. 새로운 기술과... ,http://www.mediapen.com/news/view/358196,http://www.mediapen.com/news/view/358196,2018-05-30 09:32:00
'승강기 대기업' 유지관리 갑질 심각,현대엘리베이터(44.1%) 티센크루프엘리베이터(23.4%) <b>오티스엘리베이터</b>(11.6%) 3사가 차지하는 비율이 79.4%다. 미쓰비시엘리베이터(3.0%)와 쉰들러엘리베이터(1.1%)도 4.1%를 점유하고 있다. 이들 대기업들은 유지관리 시장도 60... ,http://www.naeil.com/news_view/?id_art=274971,http://www.naeil.com/news_view/?id_art=274971,2018-05-08 12:38:00
“4兆 승강기 시장 잡아라” 글로벌 격전장 된 韓,"미국계 <b>오티스엘리베이터</b>코리아는 2016년 말 기준 6175억원, 영업이익 590억원을 기록하며 작년 국내 시장점유율 11.6%를 기록했다. 국내 엘리베이터 시장이 커지면서 글로벌 승강기업체들의 생산설비 투자도 만만치... ",http://www.cnews.co.kr/uhtml/read.jsp?idxno=201804181544418830869,http://www.cnews.co.kr/uhtml/read.jsp?idxno=201804181544418830869,2018-04-19 05:10:00
[비즈 톡톡] 개조심 알려주고 모기 퇴치까지…엘리베이터의 진화,"<b>오티스엘리베이터</b>는 모기에 주목했다. 모기가 도저히 살 수 없을 것 같은 아파트나 빌딩 고층에 올라갈 때 엘리베이터를 이용한다는 것을 알고, 이를 막기 위해 초음파를 쏘기로 했다. 사람에게는 들리지 않지만... ",http://biz.chosun.com/site/data/html_dir/2018/04/06/2018040602197.html,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000403232,2018-04-08 06:01:00
"현대엘리베이터, 해외매출 부진 '심각'…비중 18%→14.2%","국내 3대 승강기업체로 현대엘리베이터, 티센크루프엘리베이터코리아, <b>오티스엘리베이터</b>가 대표적으로 현대엘리베이터가 점유율에서 1위를 달리고 있다. 하지만 내부를 들여다보면 내수 판매는 느는 반면 해외... ",http://www.sisafocus.co.kr/news/articleView.html?idxno=183582,http://www.sisafocus.co.kr/news/articleView.html?idxno=183582,2018-04-06 17:48:00
"<b>오티스 엘리베이터</b>, 소규모 공사 약속 준공도 못 시키자 소비자 &quot;비난봇물&quot;","오티스가 준공을 못 마친 문제의 효정빌딩 [뉴스프리존 허정임, 김양훈 기자] <b>오티스엘리베이터</b>는 약 6만5000명이 근무하는 대기업으로 LG오티스를 인수받아 오티스로 명명해 운영 중에 있다. 이런 대기업이 인천 남구... ",http://www.newsfreezone.co.kr/news/articleView.html?idxno=50754,http://www.newsfreezone.co.kr/news/articleView.html?idxno=50754,2018-04-01 18:56:00
"[기업 포커스] 오티스 젠투라이프, 혁신 엘리베이터 1위",<b>오티스엘리베이터</b>의 젠투라이프 엘리베이터가 20일 ‘2018 이노스타 혁신상품’ 엘리베이터 부문 1위에 선정됐다. 글로벌 승강기 전문기업 오티스는 젠투 엘리베이터 시리즈로 2015년부터 올해까지 4년 연속 1위를... ,http://news.hankyung.com/article/2018032081281,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003910342,2018-03-20 19:22:00
'안전' vs '中企 보호'… 4조 엘리베이터 시장 밥그릇 싸움 첨예,"나머지 1조5000억원은 고속 엘리베이터로 사실상 현대엘리베이터와 티센크루프엘리베이터코리아, <b>오티스엘리베이터</b>코리아, 한국미쓰비시엘리베이터 등 대기업이 독점하고 있다. 반면 대기업들은 &quot;대기업에 비해... ",http://biz.newdaily.co.kr/news/article.html?no=10156044,http://biz.newdaily.co.kr/news/article.html?no=10156044,2018-03-20 17:34:00
"오티스 젠투라이프, '2018 이노스타' 혁신상품 1위 선정",오티스 젠투라이프 엘리베이터.오티스 제공  <b>오티스 엘리베이터</b> 코리아(이하 오티스)는 ‘젠투라이프(Gen2 Life)’ 엘리베이터가 ‘2018 이노스타 인증’ 엘리베이터 부문 1위로 선정됐다고 20일 밝혔다. 업계 최초 4년... ,http://www.edaily.co.kr/news/newspath.asp?newsid=03506326619145288,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004060488,2018-03-20 16:38:00
"오티스 젠투라이프, ‘2018 이노스타’ 혁신상품 1위 선정",<b>오티스 엘리베이터</b> 코리아 젠투라이프 엘리베이터가 ‘2018 이노스타 인증’ 엘리베이터 부문 1위로 선정되며 업계 최초로 4년 연속 수상했다. 한국경영인증원이 매년 발표하는 이노스타 인증은 소비자의 직접 평가해... ,http://www.cnews.co.kr/uhtml/read.jsp?idxno=201803201115416950533,http://www.cnews.co.kr/uhtml/read.jsp?idxno=201803201115416950533,2018-03-20 13:42:00
"오티스 '젠투라이프', '2018 이노스타' 엘리베이터 부문 혁신상품 1위 '영예'","19일, 서울 영등포구 <b>오티스 엘리베이터</b> 코리아 본사에서 오티스 조익서 사장(왼쪽 세 번째)이 한국경영인증원 황은주 원장(오른쪽 네 번째)으로부터 '2018 이노스타: 대한민국 혁신상품 엘리베이터 부문 4년 연속 1위... ",http://www.ikld.kr/news/articleView.html?idxno=89984,http://www.ikld.kr/news/articleView.html?idxno=89984,2018-03-20 11:01:00
"오티스 젠투라이프, 엘리베이터 부문 혁신상품 1위",19일 서울 영등포구 <b>오티스 엘리베이터</b> 코리아 본사에서 조익서 오티스 사장(왼쪽 세번째) 이 황은주 한국경영인증원장(오른쪽 네번째)으로부터 ‘2018 이노스타: 대한민국 혁신상품 엘리베이터 부문 4년 연속 1위’... ,http://www.electimes.com/article.php?aid=1521510374155053011,http://www.electimes.com/article.php?aid=1521510374155053011,2018-03-20 10:47:00
"오티스 젠투라이프, '이노스타' 엘리베이터 부문 1위 선정...4년 연속","<b>오티스 엘리베이터</b> 코리아는 엘리베이터, 에스컬레이터, 무빙워크를 포함한 승강기 제품 관련 세계적인 제조 및 유지관리 전문기업으로, UTC (United Technologies Corp.)의 자회사다. 한국경영인증원이 매년 발표하는... ",http://www.greened.kr/news/articleView.html?idxno=55338,http://www.greened.kr/news/articleView.html?idxno=55338,2018-03-20 10:24:00
"오티스 젠투라이프, ‘2018 이노스타’ 엘리베이터 부문 1위 선정",서울 영등포구 <b>오티스 엘리베이터</b> 코리아 본사에서 조익서 오티스 사장 (왼쪽 세 번째) 이 황은주 한국경영인증원장 (오른쪽 네 번째)으로부터 ‘2018 이노스타: 대한민국 혁신상품 엘리베이터 부문 4년 연속 1위’... ,http://www.ebn.co.kr/news/view/934280,http://www.ebn.co.kr/news/view/934280,2018-03-20 10:15:00
"인천시, 지역경제 활성화 위해 9억여 달러 외자 유치 목표","주요 투자유치 실적으로는 현대 무벡스, 대신물류센터, <b>오티스엘리베이터</b>, 머크, 오크마코리아㈜ 등이 있다. 이는 전국 3위, 광역시 1위, 경제자유구역 1위에 이르는 수치다. 시 관계자는 “투자유치 활성화를 지속적으로... ",http://www.kyeonggi.com/?mod=news&act=articleView&idxno=1452749,http://www.kyeonggi.com/?mod=news&act=articleView&idxno=1452749,2018-03-11 23:35:00
"인천시, 9억3000만 달러 투자유치 계획 수립...2만3000명 일자리 창출","특히 경제자유구역에는 <b>오티스엘리베이터</b>, 머크, 오크마코리아(주) 및 스탠퍼드대 및 케임브리지대 연구소와 뉴욕패션스쿨을 유치했다. 온오프통합의 종합경제신문 [에너지경제]",http://www.ekn.kr/news/article.html?no=348357,http://www.ekn.kr/news/article.html?no=348357,2018-03-11 11:00:00
"인천시, 올해 1조원 외자유치 나선다…일자리 2만개도 창출","주요 투자유치 실적으로는 원도심에는 LG전자 증설투자, 현대 무벡스, 대신물류센터 등 국내 굴지의 기업을 유치했으며, 경제자유구역에는 <b>오티스엘리베이터</b>, 머크, 오크마코리아(주) 및 스탠퍼드대 및 케임브리지대... ",http://www.asiatoday.co.kr/view.php?key=20180311010004981,http://www.asiatoday.co.kr/view.php?key=20180311010004981,2018-03-11 10:11:00
인천시 기업과 동반 성장하는 지렛대 네트워크 구축,"주요 투자유치 실적으로는 원도심에는 LG전자 증설투자, 현대 무벡스, 대신물류센터 등 국내 굴지의 기업을 유치하였으며, 경제자유구역에는 <b>오티스엘리베이터</b>, 머크, 오크마코리아(주) 및 스탠퍼드대 및 케임브리지대... ",http://www.g-enews.com/ko-kr/news/article/news_all/2018030913494995236471a1ab47_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/2018030913494995236471a1ab47_1/article.html,2018-03-10 13:07:00
"인천시, 올 한 해 '9억3000만 달러 외자유치' 목표 수립","주요 투자유치 실적으로는 원도심에는 LG전자 증설투자, 현대 무벡스, 대신물류센터 등 국내 굴지의 기업을 유치했으며, 경제자유구역에는 <b>오티스엘리베이터</b>, 머크, 오크마코리아(주) 및 스탠퍼드대 및... ",http://www.siminilbo.co.kr/news/articleView.html?idxno=555281,http://www.siminilbo.co.kr/news/articleView.html?idxno=555281,2018-03-09 15:04:00
인천시 올해 외자유치 9억3천만달러 목표…2만3천명 일자리 만든다,"원도심에는 LG전자 증설투자, 현대 무벡스, 대신물류센터 등 국내 굴지의 기업을 유치했으며, 경제자유구역에는 <b>오티스엘리베이터</b>, 머크, 오크마코리아㈜, 스탠퍼드대 및 케임브리지대 연구소와 뉴욕패션스쿨을 유치한... ",http://view.asiae.co.kr/news/view.htm?idxno=2018030914473199577,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=277&aid=0004194009,2018-03-09 14:47:00
"인천시, 올해 외자유치 9억 3천만 달러..,투자유치 계획 수립","주요 투자유치 실적으로는 원도심에는 LG전자 증설투자, 현대 무벡스, 대신물류센터 등 국내 굴지의 기업을 유치했으며, 경제자유구역에는 <b>오티스엘리베이터</b>, 머크, 오크마코리아(주) 및 스탠퍼드대 및 케임브리지대... ",http://www.breaknews.com/sub_read.html?uid=564929&section=sc2,http://www.breaknews.com/sub_read.html?uid=564929&section=sc2,2018-03-09 14:31:00
인천시 찾아가는 투자유치 통한 지역경제 활성화 견인,"주요 투자유치 실적으로는 원도심에는 LG전자 증설투자, 현대 무벡스, 대신물류센터 등 국내 굴지의 기업을 유치했으며, 경제자유구역에는 <b>오티스엘리베이터</b>, 머크, 오크마코리아(주) 및 스탠퍼드대 및 케임브리지대... ",http://www.viva100.com/main/view.php?key=20180309010002988,http://www.viva100.com/main/view.php?key=20180309010002988,2018-03-09 13:34:00
"인천시, 기업과 동반 성장하는 지렛대 네트워크 구축","주요 투자유치 실적으로는 원도심에는 LG전자 증설투자, 현대 무벡스, 대신물류센터 등 국내 굴지의 기업을 유치하였으며, 경제자유구역에는 <b>오티스엘리베이터</b>, 머크, 오크마코리아(주) 및 스탠퍼드대 및... ",http://www.m-i.kr/news/articleView.html?idxno=393476,http://www.m-i.kr/news/articleView.html?idxno=393476,2018-03-09 13:19:00
"인천시, ‘찾아가는 투자유치’총력...모든 정답은 현장에 있다","주요 투자유치 실적으로는 원도심에는 LG전자 증설투자, 현대 무벡스, 대신물류센터 등 국내 굴지의 기업을 유치했으며, 경제자유구역에는 <b>오티스엘리베이터</b>, 머크, 오크마코리아(주) 및 스탠퍼드대 및 케임브리지대... ",http://www.joongdo.co.kr/main/view.php?key=20180309010003946,http://www.joongdo.co.kr/main/view.php?key=20180309010003946,2018-03-09 09:48:00
"인천시, 9억3천만 달러 투자유치 계획 수립… 2만3천명 일자리 창출","주요 투자유치 실적으로는 원도심에는 LG전자 증설투자, 현대 무벡스, 대신물류센터 등 국내 굴지의 기업을 유치했으며, 경제자유구역에는 <b>오티스엘리베이터</b>, 머크, 오크마코리아㈜ 및 스탠퍼드대 및 케임브리지대... ",http://news.heraldcorp.com/view.php?ud=20180309000161,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001363620,2018-03-09 09:36:00
"인천시,투자유치를 통한 지역경제 활성화 견인","주요 투자유치 실적으로는 원도심에는 LG전자 증설투자, 현대 무벡스, 대신물류센터 등 국내 굴지의 기업을 유치했으며, 경제자유구역에는 <b>오티스엘리베이터</b>, 머크, 오크마코리아(주) 및 스탠퍼드대 및 케임브리지대... ",http://www.ajunews.com/view/20180309091404021,http://www.ajunews.com/view/20180309091404021,2018-03-09 09:19:00
"인천시, 찾아가는 투자유치 통해 2만3000명 일자리 창출 추진","특히 경제자유구역에는 <b>오티스엘리베이터</b>, 머크, 오크마코리아㈜ 및 스탠퍼드대 및 케임브리지대 연구소와 뉴욕패션스쿨을 유치한 바 있다. 인천= [카카오 친구맺기] [페이스북] [취재대행소 왱!(클릭)] GoodNews paper... ",http://news.kmib.co.kr/article/view.asp?arcid=0012187374&code=61122012&cp=nv,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=005&aid=0001079606,2018-03-09 09:02:00
[현대그룹 재도약하나③]현대엘리 성장 중요한데…국내외 난제 산적,"2위 독일 티센크루프엘리베이터의 점유율은 같은 기간 23.7%, 미국 <b>오티스엘리베이터</b>는 11.6%이다. 현대엘리가 2위와 두배 가까운 격차를 벌이고 있지만 안심하긴 이르다. 티센크루프는 지난해 여의도 파크원빌딩에서... ",http://www.newsway.co.kr/view.php?tp=1&ud=2018022217282688960,http://www.newsway.co.kr/view.php?tp=1&ud=2018022217282688960,2018-02-23 11:24:00
[CEO] 조익서 <b>오티스엘리베이터</b> 사장,최근 서울 여의도에서 조익서 <b>오티스 엘리베이터</b> 코리아 대표이사 사장을 만났다. 조 사장은 160여 년 전통의 <b>오티스 엘리베이터</b> 한국 법인 수장이다. 엘리베이터 업계의 혁신이란 디지털화로 집약된다. 엘리베이터에... ,http://news.mk.co.kr/newsRead.php?year=2018&no=112148,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004101915,2018-02-18 17:36:00
[4차 산업혁명과 제조업 혁신 3] 리쇼어링 바람 | GE·혼다 등 美·日 제조 대...,"<b>오티스 엘리베이터</b>의 생산기지 이전은 새로운 장소에 대한 적응 실패, 한 번에 모든 것을 이전하면서 생긴 오류로 인해 실패한 것으로 평가받는다. 2012년 <b>오티스 엘리베이터</b>는 멕시코의 생산기지를 미국 내... ",http://economychosun.com/special/special_view_past.php?boardName=C24&t_num=12983&img_ho=,http://economychosun.com/special/special_view_past.php?boardName=C24&t_num=12983&img_ho=,2018-02-06 20:28:00
벤처·과학기술계 &quot;데이터 개방&quot; 촉구,"주제 발표를 맡은 이민화 벤처기업협회 명예 회장은 &quot;<b>오티스 엘리베이터</b>는 진동과 소음수준을 실시간 측정해 빅데이터화하고 있는데, 이를 통해 사전에 사고를 예방·관리하고 있다&quot;며 &quot;데이터 개방으로 안전 관련... ",http://www.newstomato.com/ReadNews.aspx?no=803802,http://www.newstomato.com/ReadNews.aspx?no=803802,2018-01-31 17:32:00
"승강기 누적설치대수 70만대 돌파…현대E/L 1위, 티센크루프·오티스 추격",현대엘리베이터가 지난 한 해 동안 신규와 교체물량 모두 1위를 차지한 가운데 티센크루프와 <b>오티스 엘리베이터</b>가 뒤를 쫓는 모양새다. 국회 행정안전위원회 소속 홍철호 의원(자유한국당)과... ,http://www.electimes.com/article.php?aid=1517381825153047013,http://www.electimes.com/article.php?aid=1517381825153047013,2018-01-31 16:12:00
"승강기 시장 현대엘리베이터 독주… 에스컬레이터는 오티스, 쉰들러 '두각'","2위 티센크루프엘리베이터의 점유율은 같은 기간 25.9%에서 23.7%로 하락했고, 3위 <b>오티스엘리베이터</b>도 11.7%에서 11.6%로 떨어졌다. 승강기업계 관계자는 “지난해 현대그룹에서 현대상선이 빠지고 현대엘리베이터가... ",http://news.hankyung.com/article/2018012867581,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003885548,2018-01-28 19:43:00
"법정관리 졸업 해성굿쓰리, RV감속기 사업 '재시동'","2013년 주요 거래처였던 <b>오티스엘리베이터</b>가 국내 공장을 철수했고, 현대엘리베이터향 매출액마저 급감했다. 여기에 신성장동력으로 삼고 추진하던 풍력 감속기 사업이 중단되면서 2015년 말 법정관리에 들어갔다.... ",http://www.etnews.com/20180126000281,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=030&aid=0002678805,2018-01-28 18:00:00
[단독]하도급규정 위반 현대엘리베이터 등 승강기 3사 대표이사 경질되나?,"지난해 12월 28일 발표된 감사원의 국민연금공단 감사결과에 따르면 현대엘리베이터, 티센크루프엘리베이터코리아, <b>오티스엘리베이터</b>코리아 등 승강기 중견제조사 3곳은 2014년부터 국민연금공단과 승강기 유지관리... ",http://www.electimes.com/article.php?aid=1516196685152392011,http://www.electimes.com/article.php?aid=1516196685152392011,2018-01-19 15:43:00
"오티스, 엘리베이터 월드 올해의 신규설치 프로젝트 1위 수상",롯데월드타워에 세계 최장 수송 거리 최고 속도 엘리베이터 설치 <b>오티스 엘리베이터</b> 코리아는 롯데월드타워 프로젝트로 세계적인 엘리베이터 전문 매거진 엘리베이터 월드 (Elevator World) 에서 주관하는 ‘2018 올해의... ,http://www.segye.com/content/html/2018/01/15/20180115001240.html?OutUrl=naver,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003242438,2018-01-16 03:06:00
"오티스, 엘리베이터 월드 올해의 프로젝트 1위 수상",오티스 롯데월드타워 권상기 설치   <b>오티스 엘리베이터</b> 코리아 (사장 조익서)는 롯데월드타워 프로젝트로 세계적인 엘리베이터 전문 매거진 엘리베이터 월드 (Elevator World) 에서 주관하는 '2018 올해의 프로젝트 (2018... ,http://www.snmnews.com/news/articleView.html?idxno=387911,http://www.snmnews.com/news/articleView.html?idxno=387911,2018-01-15 20:56:00
"오티스, 롯데월드타워로 '올해의 프로젝트' 수상",오티스의 엘리베이터가 설치된 서울 롯데월드타워 전경.오티스 제공  <b>오티스 엘리베이터</b> 코리아(이하 오티스)가 롯데월드타워 프로젝트로 글로벌 엘리베이터 전문 매거진 ‘엘리베이터 월드’의 ‘2018 올해의... ,http://www.edaily.co.kr/news/newspath.asp?newsid=03155366619078048,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004011939,2018-01-15 15:21:00
"오티스, 롯데월드타워로 '올해의 신규설치 프로젝트' 1위 수상","오티스, 롯데월드타워로 '올해의 신규설치 프로젝트' 1위 수상 <b>오티스엘리베이터</b>코리아 (이하 오티스)는 롯데월드타워 프로젝트로 세계적인 엘리베이터 전문 매거진 ‘엘리베이터 월드’에서 주관하는 ‘2018 올해의... ",http://www.viva100.com/main/view.php?key=20180115010005491,http://www.viva100.com/main/view.php?key=20180115010005491,2018-01-15 13:42:00
"오티스, 롯데월드타워로 '올해의 신규설치 프로젝트' 1위 수상",기자] <b>오티스엘리베이터</b> 코리아(사장 조익서/이하 오티스)가 롯데월드타워 프로젝트로 세계적 엘리베이터 전문 매거진 엘리베이터 월드(Elevator World)에서 주관하는 '2018 올해의 프로젝트(2018 Project of the... ,http://www.ikld.kr/news/articleView.html?idxno=86916,http://www.ikld.kr/news/articleView.html?idxno=86916,2018-01-15 10:22:00
"오티스, ‘엘리베이터 월드’ 올해의 신규설치 1위",<b>오티스 엘리베이터</b> 코리아(이하 오티스)는 롯데월드타워 프로젝트로 세계적인 엘리베이터 전문 잡지인 ‘엘리베이터 월드’가 주관하는 ‘2018 올해의 프로젝트’ 신규 설치 부문에서 1위를 수상했다고 15일 밝혔다.... ,http://www.cnews.co.kr/uhtml/read.jsp?idxno=201801151013375980829,http://www.cnews.co.kr/uhtml/read.jsp?idxno=201801151013375980829,2018-01-15 10:21:00
"오티스, 한 엘리베이터 전문지주관 '올해의 신규설치부분' 1위",[녹색경제신문 백성요 기자] <b>오티스 엘리베이터</b> 코리아가 한 엘리베이터 전문지가 주관하는 '2018 올해의 프로젝트' 엘리베이터 신규설치 부문에서 1위를 수상했다. 15일 <b>오티스 엘리베이터</b> 코리아는 롯데월드타워... ,http://www.greened.kr/news/articleView.html?idxno=47896,http://www.greened.kr/news/articleView.html?idxno=47896,2018-01-15 10:08:00
"오티스, 엘리베이터 월드 '올해의 프로젝트' 1위 수상",[EBN 박상효 기자]<b>오티스 엘리베이터</b>코리아는 롯데월드타워 프로젝트로 세계적인 엘리베이터 전문 매거진 엘리베이터 월드 (Elevator World) 에서 주관하는 '2018 올해의 프로젝트 (2018 Project of the Year)’ 엘리베이터... ,http://www.ebn.co.kr/news/view/925758,http://www.ebn.co.kr/news/view/925758,2018-01-15 10:05:00
"오티스, 롯데월드타워 프로젝트로 올해의 신규설치 부문 1위 수상",조익서 <b>오티스엘리베이터</b> 사장은 “롯데월드타워 프로젝트를 성공적으로 이끌어준 오티스 모든 임직원이 자랑스럽다”며 “이번 수상은 우수성과 진보성이 결합된 제품을 롯데월드타워에 설치하기 위해... ,http://biz.chosun.com/site/data/html_dir/2018/01/15/2018011500857.html,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000395891,2018-01-15 09:50:00
무술년 새해 밝은 희망을 전합니다… 한경에세이 1~2월 새 필진,"빌딩사업본부 부사장 △LG<b>오티스엘리베이터</b> 사장 △현대엘리베이터 상근 고문 △주요 수상: 은탑산업훈장(2005) [한경닷컴 바로가기] [글방] [모바일한경 구독신청] ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지",http://news.hankyung.com/article/2017123126181,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=015&aid=0003872275,2017-12-31 16:28:00
